窗,window,26,3,29
家,house; home,26,3,29
屋,roof,26,3,29
足,foot; leg,24,5,29
头,head,27,2,29
身,body,26,3,29
衣,clothing,26,3,29
食,eat; food,27,2,29
饮,drink,27,2,29
走,walk; go,28,1,29
