我,I; me,34,6,40
你,you,33,7,40
他,he; him,35,5,40
她,she; her,34,6,40
我们,we; us,36,4,40
他们,they; them,36,4,40
这,this,32,8,40
那,that,32,8,40
什么,what,37,3,40
哪里,where,31,11,42
