work; job,工,0,0,0,2.5,0,0,1970-01-01
money,钱,0,0,0,2.5,0,0,1970-01-01
buy,买,0,0,0,2.5,0,0,1970-01-01
sell,卖,0,0,0,2.5,0,0,1970-01-01
car; vehicle,车,0,0,0,2.5,0,0,1970-01-01
horse,马,0,0,0,2.5,0,0,1970-01-01
fish,鱼,0,0,0,2.5,0,0,1970-01-01
bird,鸟,0,0,0,2.5,0,0,1970-01-01
dog,狗,0,0,0,2.5,0,0,1970-01-01
cat,猫,0,0,0,2.5,0,0,1970-01-01
